id	ja	zh-TW	en	ko
151011824	"芝生のキャンプ場で
くつろぐミッションのはじめに
まんぞくがあがる"	"在草地露營地
放鬆任務開始時
滿足狀態增加"	"At a grass campsite,
At the start of the Relax Mission,
Satisfaction increase"	"잔디 캠핑장에서
[편히쉬다] 미션 시작 시에
[만족]이 증가"
151011825	"芝生のキャンプ場で
くつろぐミッションのはじめに
まんぞくがそこそこあがる"	"在草地露營地
放鬆任務開始時
滿足狀態相對較多增加"	"At a grass campsite,
At the start of the Relax Mission,
Satisfaction moderate increase"	"잔디 캠핑장에서
[편히쉬다] 미션 시작 시에
[만족]이 상당히 증가"
151011831	"まんぞくがあがり
くつろぐミッションが
ちょっと上手になる"	"滿足增加
放鬆任務變得
稍微更熟練"	"Satisfaction increases,
Relax Missions become
a little bit better"	"[만족]이 증가
[편히쉬다] 미션이
약간 능숙해짐"
151011832	"まんぞくがあがり
くつろぐミッションが
わずかに上手になる"	"滿足增加
放鬆任務變得
稍稍更熟練"	"Satisfaction increases,
Relax Missions become
slightly better"	"[만족]이 증가
[편히쉬다] 미션이
조금 능숙해짐"
151011833	"まんぞくがあがり
くつろぐミッションが
すこし上手になる"	"滿足增加
放鬆任務變得
略微更熟練"	"Satisfaction increases,
Relax Missions become
a little better"	"[만족]이 증가
[편히쉬다] 미션이
좀 더 능숙해짐"
151011834	"まんぞくがあがり
くつろぐミッションが
上手になる"	"滿足增加
放鬆任務變得
更熟練"	"Satisfaction increases,
Relax Missions become
better"	"[만족]이 증가
[편히쉬다] 미션이
능숙해짐"
151011835	"まんぞくがあがり
くつろぐミッションが
そこそこ上手になる"	"滿足增加
放鬆任務變得
相對較多更熟練"	"Satisfaction increases,
Relax Missions become
moderate better"	"[만족]이 증가
[편히쉬다] 미션이
상당히 능숙해짐"
151011911	"春キャンのとき
りょうりミッションのおわりに
いごこちがすこしあがる"	"春天露營時
料理任務結束時
舒適狀態略微增加"	"During the Spring Camp,
At the end of the Cooking Mission,
Coziness a little increase"	"봄 캠핑 때
[요리] 미션이 끝날때
[쾌적함]이 일정량 증가"
151011912	"春キャンのとき
りょうりミッションのおわりに
いごこちがあがる"	"春天露營時
料理任務結束時
舒適狀態增加"	"During the Spring Camp,
At the end of the Cooking Mission,
Coziness increase"	"봄 캠핑 때
[요리] 미션이 끝날때
[쾌적함]이 증가"
151011913	"春キャンのとき
りょうりミッションのおわりに
いごこちがそこそこあがる"	"春天露營時
料理任務結束時
舒適狀態相對較多增加"	"During the Spring Camp,
At the end of the Cooking Mission,
Coziness moderate increase"	"봄 캠핑 때
[요리] 미션이 끝날때
[쾌적함]이 상당히 증가"
151011914	"春キャンのとき
りょうりミッションのおわりに
いごこちがすごくあがる"	"春天露營時
料理任務結束時
舒適狀態非常大幅增加"	"During the Spring Camp,
At the end of the Cooking Mission,
Coziness greatly increase"	"봄 캠핑 때
[요리] 미션이 끝날때
[쾌적함]이 매우 증가"
151011915	"春キャンのとき
りょうりミッションのおわりに
いごこちがものすごくあがる"	"春天露營時
料理任務結束時
舒適狀態極度大幅增加"	"During the Spring Camp,
At the end of the Cooking Mission,
Coziness extremely increase"	"봄 캠핑 때
[요리] 미션이 끝날때
쾌적함이 엄청나게 증가하다"
151011921	"芝生のキャンプ場で
くつろぐミッションのおわりに
いごこちがすこしあがる"	"在草地露營地
放鬆任務結束時
舒適狀態略微增加"	"At a grass campsite,
At the end of the Relax Mission,
Coziness a little increase"	"잔디 캠핑장에서
[편히쉬다] 미션이 끝날때
[쾌적함]이 일정량 증가"
151011922	"芝生のキャンプ場で
くつろぐミッションのおわりに
いごこちがあがる"	"在草地露營地
放鬆任務結束時
舒適狀態增加"	"At a grass campsite,
At the end of the Relax Mission,
Coziness increase"	"잔디 캠핑장에서
[편히쉬다] 미션이 끝날때
[쾌적함]이 증가"
151011923	"芝生のキャンプ場で
くつろぐミッションのおわりに
いごこちがそこそこあがる"	"在草地露營地
放鬆任務結束時
舒適狀態相對較多增加"	"At a grass campsite,
At the end of the Relax Mission,
Coziness moderate increase"	"잔디 캠핑장에서
[편히쉬다] 미션이 끝날때
[쾌적함]이 상당히 증가"
151011924	"芝生のキャンプ場で
くつろぐミッションのおわりに
いごこちがすごくあがる"	"在草地露營地
放鬆任務結束時
舒適狀態非常大幅增加"	"At a grass campsite,
At the end of the Relax Mission,
Coziness greatly increase"	"잔디 캠핑장에서
[편히쉬다] 미션이 끝날때
[쾌적함]이 매우 증가"
151011925	"芝生のキャンプ場で
くつろぐミッションのおわりに
いごこちがものすごくあがる"	"在草地露營地
放鬆任務結束時
舒適狀態極度大幅增加"	"At a grass campsite,
At the end of the Relax Mission,
Coziness extremely increase"	"잔디 캠핑장에서
[편히쉬다] 미션이 끝날때
쾌적함이 엄청나게 증가하다"
151011931	"いごこちがあがり
りょうりミッションが
ちょっと上手になる"	"舒適增加
料理任務變得
稍微更熟練"	"Coziness increases,
Cooking Missions become
a little bit better"	"[쾌적함]이 증가
[요리] 미션이
약간 능숙해짐"
151011932	"いごこちがあがり
りょうりミッションが
わずかに上手になる"	"舒適增加
料理任務變得
稍稍更熟練"	"Coziness increases,
Cooking Missions become
slightly better"	"[쾌적함]이 증가
[요리] 미션이
조금 능숙해짐"
151011933	"いごこちがあがり
りょうりミッションが
すこし上手になる"	"舒適增加
料理任務變得
略微更熟練"	"Coziness increases,
Cooking Missions become
a little better"	"[쾌적함]이 증가
[요리] 미션이
좀 더 능숙해짐"
151011934	"いごこちがあがり
りょうりミッションが
上手になる"	"舒適增加
料理任務變得
更熟練"	"Coziness increases,
Cooking Missions become
better"	"[쾌적함]이 증가
[요리] 미션이
능숙해짐"
151011935	"いごこちがあがり
りょうりミッションが
そこそこ上手になる"	"舒適增加
料理任務變得
相對較多更熟練"	"Coziness increases,
Cooking Missions become
moderate better"	"[쾌적함]이 증가
[요리] 미션이
상당히 능숙해짐"
151012011	"春キャンのとき
あそぶミッションのとちゅうに
ぬくもりがわずかにあがる"	"春天露營時
玩任務途中時
溫暖狀態稍稍增加"	"During the Spring Camp,
At the en route of the Play Mission,
Warmth slightly increase"	"봄 캠핑 때
[놀다] 미션 도중 에
[따뜻함]이 소량 증가"
151012012	"春キャンのとき
あそぶミッションのとちゅうに
ぬくもりがすこしあがる"	"春天露營時
玩任務途中時
溫暖狀態略微增加"	"During the Spring Camp,
At the en route of the Play Mission,
Warmth a little increase"	"봄 캠핑 때
[놀다] 미션 도중 에
[따뜻함]이 일정량 증가"
151012013	"春キャンのとき
あそぶミッションのとちゅうに
ぬくもりがあがる"	"春天露營時
玩任務途中時
溫暖狀態增加"	"During the Spring Camp,
At the en route of the Play Mission,
Warmth increase"	"봄 캠핑 때
[놀다] 미션 도중 에
[따뜻함]이 증가"
151012014	"春キャンのとき
あそぶミッションのとちゅうに
ぬくもりがそこそこあがる"	"春天露營時
玩任務途中時
溫暖狀態相對較多增加"	"During the Spring Camp,
At the en route of the Play Mission,
Warmth moderate increase"	"봄 캠핑 때
[놀다] 미션 도중 에
[따뜻함]이 상당히 증가"
151012015	"春キャンのとき
あそぶミッションのとちゅうに
ぬくもりがすごくあがる"	"春天露營時
玩任務途中時
溫暖狀態非常大幅增加"	"During the Spring Camp,
At the en route of the Play Mission,
Warmth greatly increase"	"봄 캠핑 때
[놀다] 미션 도중 에
[따뜻함]이 매우 증가"
151012021	"芝生のキャンプ場で
りょうりミッションのとちゅうに
ぬくもりがわずかにあがる"	"在草地露營地
料理任務途中時
溫暖狀態稍稍增加"	"At a grass campsite,
At the en route of the Cooking Mission,
Warmth slightly increase"	"잔디 캠핑장에서
[요리] 미션 도중 에
[따뜻함]이 소량 증가"
151012022	"芝生のキャンプ場で
りょうりミッションのとちゅうに
ぬくもりがすこしあがる"	"在草地露營地
料理任務途中時
溫暖狀態略微增加"	"At a grass campsite,
At the en route of the Cooking Mission,
Warmth a little increase"	"잔디 캠핑장에서
[요리] 미션 도중 에
[따뜻함]이 일정량 증가"
151012023	"芝生のキャンプ場で
りょうりミッションのとちゅうに
ぬくもりがあがる"	"在草地露營地
料理任務途中時
溫暖狀態增加"	"At a grass campsite,
At the en route of the Cooking Mission,
Warmth increase"	"잔디 캠핑장에서
[요리] 미션 도중 에
[따뜻함]이 증가"
151012024	"芝生のキャンプ場で
りょうりミッションのとちゅうに
ぬくもりがそこそこあがる"	"在草地露營地
料理任務途中時
溫暖狀態相對較多增加"	"At a grass campsite,
At the en route of the Cooking Mission,
Warmth moderate increase"	"잔디 캠핑장에서
[요리] 미션 도중 에
[따뜻함]이 상당히 증가"
151012025	"芝生のキャンプ場で
りょうりミッションのとちゅうに
ぬくもりがすごくあがる"	"在草地露營地
料理任務途中時
溫暖狀態非常大幅增加"	"At a grass campsite,
At the en route of the Cooking Mission,
Warmth greatly increase"	"잔디 캠핑장에서
[요리] 미션 도중 에
[따뜻함]이 매우 증가"
151012031	"ぬくもりがあがり
あそぶミッションが
ちょっと上手になる"	"溫暖增加
玩任務變得
稍微更熟練"	"Warmth increases,
Play Missions become
a little bit better"	"[따뜻함]이 증가
[놀다] 미션이
약간 능숙해짐"
151012032	"ぬくもりがあがり
あそぶミッションが
わずかに上手になる"	"溫暖增加
玩任務變得
稍稍更熟練"	"Warmth increases,
Play Missions become
slightly better"	"[따뜻함]이 증가
[놀다] 미션이
조금 능숙해짐"
151012033	"ぬくもりがあがり
あそぶミッションが
すこし上手になる"	"溫暖增加
玩任務變得
略微更熟練"	"Warmth increases,
Play Missions become
a little better"	"[따뜻함]이 증가
[놀다] 미션이
좀 더 능숙해짐"
151012034	"ぬくもりがあがり
あそぶミッションが
上手になる"	"溫暖增加
玩任務變得
更熟練"	"Warmth increases,
Play Missions become
better"	"[따뜻함]이 증가
[놀다] 미션이
능숙해짐"
151012035	"ぬくもりがあがり
あそぶミッションが
そこそこ上手になる"	"溫暖增加
玩任務變得
相對較多更熟練"	"Warmth increases,
Play Missions become
moderate better"	"[따뜻함]이 증가
[놀다] 미션이
상당히 능숙해짐"
151012111	"秋キャンのとき
りょうりミッションのはじめに
つながりがちょっとあがる"	"秋天露營時
料理任務開始時
關係狀態稍微增加"	"During the Autumn Camp,
At the start of the Cooking Mission,
Relationship a little bit increase"	"가을 캠핑 때
[요리] 미션 시작 시에
[관계]가 약간 증가"
151012112	"秋キャンのとき
りょうりミッションのはじめに
つながりがわずかにあがる"	"秋天露營時
料理任務開始時
關係狀態稍稍增加"	"During the Autumn Camp,
At the start of the Cooking Mission,
Relationship slightly increase"	"가을 캠핑 때
[요리] 미션 시작 시에
[관계]가 소량 증가"
